business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count
8yR12PNSMo6FBYx1u5KPlw,Bru Burger Bar - Indianapolis,410 Massachusetts Ave,Indianapolis,IN,46204,39.7733071672,-86.1520911055,4,1608
iq-ST5E57wVE2pMj_Y3UBw,Hardee's,1001 N US Hwy 31,New Whiteland,IN,46184,39.5649494904,-86.0919879883,2,8
3XjwPkcbuhssRwZKnoYOyQ,The Pan,18 E Cota St,Santa Barbara,CA,93101,34.4181488562,-119.6962135916,4,21
gFTSj8FafhI-LTVMsBrT5g,Cove Sushi,2080 Mill St,Reno,NV,89502,39.52061,-119.78631,5,65
tP1x4ntwlFfQBI1ozbBinw,Britt's Coal Fire Pizza,10709 Gulf Blvd,Treasure Island,FL,33706,27.769736,-82.769149,4,368
QMqKP01SpDXesh7xYUO5Cg,Taco Lindo,525 Beckett Rd,Logan Township,NJ,08085,39.7597368219,-75.3546782332,3.5,53
5JPUBSz8qpY1emBSRVNFqA,Applebee's Grill + Bar,1921 Vaughn Rd,Wood River,IL,62095,38.8686,-90.0648,3,17
ycbmvmBYk4w_ZmdrPL0tBQ,The Cruisery,501 State St,Santa Barbara,CA,93101,34.4167478,-119.6957697,4,362
4KbpvwrCVjL8t1g_pOUndQ,Sarku Japan,"1625 Chestnut St, Ste 205",Philadelphia,PA,19103,39.9516498,-75.1682121,3.5,23
YdsPB-Wl4CEo56qaFTTlGQ,Reed's Coffee & Tea House,3802 Lancaster Ave,Philadelphia,PA,19104,39.9601619,-75.197205,4.5,106
tXNMdlULhCAh7MQHFlSe9Q,Nico's Mexican Food,5660 E Broadway Blvd,Tucson,AZ,85711,32.2212118,-110.8711713,4,77
2CrM7eYAT_vnEQnd2zTf6Q,Hacienda Mexican Restaurant,9748 Manchester Rd,Saint Louis,MO,63119,38.6070357,-90.3719208,3,401
wrSS3bnu0u1Vh4znhbBXwA,Hookah & Cafe,4641 S Carrollton St,New Orleans,LA,70119,29.9737367,-90.1018047,3,18
Ld7wYAcFvyErl_RfLc-uiA,Laxmi's Indian Grille-East Falls,3492 Tilden St,Philadelphia,PA,19129,40.0128847,-75.1901845,3.5,68
bi8cQT77t7hOlKbB7diCPg,Tiffin - Mount Airy,7105 Emlen St,Philadelphia,PA,19119,40.0530319,-75.1956803,3,176
At7iebut3p14ElmaVBLa0g,Squatters Cafe,3524 Washington Ave,St. Louis,MO,63103,38.6384348,-90.2304676,4.5,37
VKBuUNM_9TGvle-Agq-bjg,Regrub,8219 104 Street NW,Edmonton,AB,T6E 4E7,53.5185015099,-113.497550413,3,48
PWGcA2s9sf4iMb4dcLz6Hg,Goodwood Barbecue Company,1140 N Eagle Rd,Meridian,ID,83642,43.614798922,-116.3538427483,4,247
VkYWtMq_l-YCkZYSKeDYAQ,Randy's Tu Your Door Pizza,8602 Southeastern Ave,Indianapolis,IN,46239,39.7070166,-86.0136593,3.5,18
EVmCBFlY0Hy_62bDRizmGA,Sushi Alive Asian Bistro & Raw,13234 Race Track Rd,Tampa,FL,33626,28.07202,-82.630403,3.5,344
ui4DEABUCuaDMY7RPXGgWA,O'Charley's Restaurant & Bar,100 Eastpark Dr,Brentwood,TN,37027,36.036933,-86.790347,2.5,76
w0g9q4BC-OFdByt-AYePNQ,Chiang Mai Thai & Sushi Bar,415 Cleveland St,Clearwater,FL,33755,27.965343,-82.800563,3.5,92
QMSevKu2-czkn3KjkvQOsw,Popeyes Louisiana Kitchen,2311 Cottman Ave,Philadelphia,PA,19149,40.0478979468,-75.0584631691,2,12
7i4aw4ICQ_l8V-GM_PjnuQ,JJ's Market & Delicatessen,10535 Gandy Blvd N,St. Petersburg,FL,33702,27.86742,-82.6275577,4.5,167
yezrPF5W9KBm-JI9ZeudNg,Black Olive,7122 Germantown Ave,Philadelphia,PA,19119,40.058735,-75.190115,3.5,8
avB60OOVc_YOyfbz2AqL_g,Cafe Michelangelo,11901 Bustleton Ave,Philadelphia,PA,19116,40.1214268,-75.0160069,3.5,127
VEsJqjwNm5jb6xN8BGTn5Q,Two Street Pizza,1616 S 2nd St,Philadelphia,PA,19148,39.9274627,-75.1489763,3,13
csfq_i-3HcyBFt50JK344g,The Bread Artisans,6925 4th St N,Saintt Petersburg,FL,33702,27.8351365,-82.6383432,4.5,11
VENBnW8AF4jYTBbekO8X2A,Bucks County Biscotti,10 W Creamery Rd,Hilltown,PA,18927,40.3419656,-75.2573173,5,13
UI0Rcdl9x_GT8ZnIQS80SA,Hard Rock Cafe,"1820 Market St, Ste 450",Saint Louis,MO,63103,38.6276089538,-90.2082054107,2.5,130
xTgXmtYAoH2YqHqkqdD5xw,Marco's Pizza,7119 Whitestown Pkwy,Zionsville,IN,46077,39.9490846421,-86.33378,3.5,9
MaaDRJZKSUTAJeF6OTQRnA,J's Pitaria,91 Concord Plaza Shopping Ctr,Sappington,MO,63128,38.5252653,-90.3634277,5,68
d96BqloOdv1Zpzj8tXfbug,Fury's Restaurant,724 Martin Behrman Ave,Metairie,LA,70005,30.0029371,-90.1314011,4,52
-oLSzuQLu6ZNb7sHYbdiVQ,Clear Sky Club Haus,36355 E Lake Rd S,Palm Harbor,FL,34685,28.1028475786,-82.6935461,4.5,36
t3yrFZ2bCBhWrY8c1zM9CQ,Sto's Bar & Restaurant,236 Market St,Philadelphia,PA,19106,39.9500081317,-75.1446980851,3.5,119
YZp9amy4p5qbmPpClVfBhw,Fannie Mae's,319 Peabody St,Nashville,TN,37210,36.1559008,-86.7736471,4.5,10
QRFyr9cr02CsCCqTBsHTyQ,Saladworks,443 S Broad St,Lansdale,PA,19446,40.2355089553,-75.2886156251,2.5,32
HdQ7SLW9HuIuHAtcgVKogA,Slider Station,,Indianapolis,IN,46222,39.8070137,-86.2260131,3.5,7
ImeZuwzKRrRGh8VMXOENYQ,Pauly's Bar Room,130 E Idaho Ave,Meridian,ID,83642,43.6113039,-116.39061,4.5,32
97SR7RQPL02t5J41UcZ4SQ,Pat's Pizzeria,12317 Academy Rd,Philadelphia,PA,19154,40.0956114102,-74.9752556973,2.5,43
-kVGt2QRNtBoZMvKeIjVug,TGI Fridays,10367 US Hwy 36,Avon,IN,46123,39.7630894588,-86.3391373937,2.5,7
VlU01R6Q9NvjM4DEMqys9Q,Bistro 215,3821 Green Hills Village Dr,Nashville,TN,37215,36.1082828,-86.8166166,4,6
QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,791 Chapala St,Santa Barbara,CA,93101,34.4182687,-119.7005116,4,638
tNOLXgYTykXmLaAZnvo1vg,Chipotle Mexican Grill,241 N Pottstown Pike,Exton,PA,19341,40.0326690472,-75.6303525514,2,115
giDsHBlGhHwqNZkmOV9aYQ,Philly Tap & Tavern,777 Harrahs Blvd,Chester,PA,19013,39.8503328,-75.3495986,2.5,17
SILyZPUbnekA3ixsnjkOVA,Adriano's Rosie's Cafe,2745 E Bay Dr,Largo,FL,33771,27.9161751,-82.7585918,4,9
hp6iyOf4yHAELQ_sjCD5Ew,Independence Prime,"Philadelphia International Airport - 8000 Essington Ave, Terminal B",Philadelphia,PA,19155,39.8745568189,-75.2437496274,3.5,108
-KgOEg5ptVVJBSvhHXXkBw,Porch & Patio,512 Williams Blvd,Kenner,LA,70062,29.9756773,-90.2456869,3,78
DSH4wPdivtYZHJaNGG35uw,555 Gourmet Deli,555 E City Ave,Bala Cynwyd,PA,19004,40.0095792,-75.2120731,3.5,15
7YBlH-bSO9lHQFh0IvovRw,Madhouse Sandwich Shop,"10312 Bloomingdale Ave, Ste 111",Riverview,FL,33578,27.8937644,-82.3296283,4,6
soaZ7_oU7xcphlw6gpWblg,Starbucks,1990 Cliff Dr,Santa Barbara,CA,93109,34.402329,-119.72339,3,47
oq4-qHT6EJeR81GBDq1OVg,Italian Grocery & Deli,415 E De La Guerra St,Santa Barbara,CA,93101,34.4242746,-119.6946696,4,47
6us2JBbWs_5iI0XhAiaPZQ,Vino Volo,2001 E Plumb Ln,Reno,NV,89502,39.5053914254,-119.7747091632,4,28
ULocy4QS7l6VjTq1JFUtGw,Cabana Alcohol Infused,"483 Mandalay Ave, Ste 113",Clearwater,FL,33767,27.9814984,-82.8267403,4,8
ndUuRwcL2wYBOXXgLTJyEQ,Sabrosa Taqueria,34 E State St,Doylestown,PA,18901,40.3103604831,-75.1296019248,4,48
8DgydGfkCYt2aGpbVMmhNQ,Florentino's Restaurant,18 S State St,Newtown,PA,18940,40.228726,-74.9370243,4,65
cVxrVYs8DmKRIpXGyA0IXg,No 1 Chinese,"320 Beverly Rancocas Rd, 3E",Willingboro,NJ,08046,40.0272444849,-74.908176139,2.5,8
xg2v-Lf39AVEo4we0dnbtA,Richard's Nashville Cafe,495 B Myatt Dr,Nashville,TN,37115,36.278768,-86.690167,4.5,6
qJJLLFMHRt-MTOgSfJCbMA,Penn Station East Coast Subs,7321 S Lindbergh Blvd,Saint Louis,MO,63125,38.5071541,-90.3272562,2.5,15
xKrCs0OzpoUlWHYW7Ip6qQ,Sonic Drive-In,208 B Wilson Pike Cir,Brentwood,TN,37027,36.0325194211,-86.7848017644,2.5,31
eGgYses6equ9ZOHj6lYmXA,Panera Bread,"1075 W Baltimore Pike, Ste A",Media,PA,19063,39.914468,-75.432371,2,40
rJ7tOENZBJMJnkmYCf9XlQ,Pure Poke and Prep,6501 E Grant Rd,Tucson,AZ,85715,32.2503796,-110.8517994,4.5,53
dkEgU5UNNed9Rhn91Whuhw,Sunny Side Up Cafe,15800 N Oracle Rd,Tucson,AZ,85739,32.4928879,-110.9245478,3.5,115
ExmUG-RZ0hZ4R4O_Hc2lIw,Redline Sports Grill,445 W Wetmore Rd,Tucson,AZ,85705,32.2864611,-110.9790324,2.5,41
f36jIMUlIJkyO9GYeKVnYg,Maggie's Breakfast & Lunch,271 Wonder St,Reno,NV,89502,39.5139863,-119.80351,4.5,252
wsa8svEwFjZR2sL_S36yGQ,Uncle Maddio's Pizza,5226 4th St N,Saint Petersburg,FL,33703,27.8195500664,-82.6391446211,3.5,54
-78Va3llKcPbL6SW4is8lw,Mungo's Italian Eatery,100 East Main St,Collinsville,IL,62234,38.669906,-89.985827,4,124
O91-SXmohStDJxxUChYENQ,My Kitchen,18215 US 41 Service Rd,Lutz,FL,33549,28.1384907212,-82.4625825021,4,9
fVkyuNElYY3AO4a3SxchCg,Wawa,2 N White Horse Pike,Somerdale,NJ,08083,39.844732,-75.018181,4,5
lC9loud_H6q7WtPxJaMwkg,Simply Southern Soul Food,"2940 E 38th St, Ste F",Indianapolis,IN,46218,39.8263933,-86.1127717,3,23
tSfeCQ9uasc5hlPu5gjGhA,Dunkin',145 Haddon Ave,Westmont,NJ,08108,39.9105125,-75.048741,3,10
VvFWzuSPdkjMQ7h7071HmQ,Yo So Delicious Frozen Yogurt Bar,"401 S Mount Juliet Rd, Ste 205",Mount Juliet,TN,37122,36.1687288,-86.5102731,2.5,12
PKJAdcPV2MA-_chPVNmhYg,Gus Balons Restaurant,6027 E 22nd St,Tucson,AZ,85711,32.2074124,-110.864745,4,160
Pva2qcB9f3xXqN58M_3ugw,CiCi's Pizza,818 Haddonfield Rd,Cherry Hill,NJ,08002,39.927421,-75.031904,2.5,12
mNWHsi3VipOX9voWrSC5ew,The Havana Room,1031 Germantown Ave,Philadelphia,PA,19123,39.9664073,-75.1386733,3,17
Jdmm7EwLJT-H0uBJrAEBEg,Big Bob's Smoke' n Racks BBQ,2591 Haddonfield Rd,Pennsauken,NJ,08110,39.973688,-75.02286,4,12
8gV3YUl8uqHnA-wZ3UZ5Dg,Smashburger,"5 Morehall Rd, Ste 400",Malvern,PA,19355,40.0451177133,-75.5224183808,2.5,77
jrNAkn21Tjq3n9v2n3m46g,Grapes Real Jamaican Cuisine,2302 N Market St,Wilmington,DE,19802,39.7532499594,-75.5384308056,4,11
rL68WmPRYvmSjRaQUoKwkQ,Social Gastropub,2 157 Center,Edwardsville,IL,62025,38.7848922,-89.9791545,3.5,131
ND4gZUqNUWEuk8uZfjvGmg,Steaming Goat,,Nashville,TN,37211,36.0775432,-86.7315785,4.5,28
ql_-U6RfqR4hbyZfSIZECQ,Canyon Cafe,7000 N Resort Dr,Tucson,AZ,85750,32.3277468971,-110.8505575337,4,54
luLb4UfSqAUgRVP2b_GtZw,Ruby Tuesday,279 Franklin Road,Brentwood,TN,37027,36.0296904235,-86.7921246548,3,25
0OJ6J4AoqpxjwQPp159lcg,Pisces Sushi and Global Bistro,799 Highland Ave,Dunedin,FL,34698,28.0123507,-82.7856687,4.5,528
JeoIxdzt5E3QXT1KHXR2oA,JB'S Island Cafe,432 Poinsettia Ave,Clearwater,FL,33767,27.9796975,-82.8266376,4,37
v-ZuFrAxO76Pul-enLJiKg,Cali Burger,8302 W Hillsborough Ave,Tampa,FL,33634,27.995386,-82.576803,2.5,20
Z8Um48e4l5TBcwKmIW3QFw,Lotus Thai Cafe,"2104 Manhattan Blvd, Ste E",Harvey,LA,70058,29.8831036,-90.0536145,5,7
5XXA19RlOynrM6-103s-Zg,Kota Wood Fire Grill,522 N Grand Blvd,Saint Louis,MO,63103,38.6386839,-90.2316472,3,62
lZG8eUJwuZA71pU-6eK2WQ,Burger King,580 W St Rd,Warminster,PA,18974,40.2046977601,-75.0971719623,2,7
mbiZ_pjxsNQp0bHG7BMp3Q,Jakers Bar and Grill,3268 E Pine Ave,Meridian,ID,83642,43.6135354139,-116.3522610108,3.5,186
12Gc4OFQ-WAW0fAk2hRZuQ,Kin Bakeshop,3404 State St,Santa Barbara,CA,93105,34.4406266,-119.7367796,5,25
p08guKw-66hwQTiskaAYiA,615 Waffles,"1100 Fatherland St, Ste 102",Nashville,TN,37206,36.1739359,-86.750126,5,5
J0joPXxmN-_9Lzafspqdbw,Peg's Glorified Ham N Eggs,420 S Sierra St,Reno,NV,89501,39.5209988094,-119.8120761196,4.5,2506
SDV-haafzhoRqW9d_7LQHQ,Smiling Buddha,5544 Telegraph Rd,Saint Louis,MO,63129,38.4708367,-90.3037756,4.5,75
cdIZWzfLzU8AAnS0rWQXdw,The Waterwheel,4424 Old Easton Rd,Doylestown,PA,18901,40.3418866,-75.1255442,4,35
-H5v2-mADBj8_n2yeACjLA,WOW Cafe and Bar,"900 Airline Dr, Concourse D, Louis Armstrong New Orleans International Airport",Kenner,LA,70062,29.9855683265,-90.2561187744,2,116
KuKZc8RDUJdNCbYRQjkFEg,The Ketogenic Reset - Nutrition Lifestyle Coaching,"233 W State St, Ste A",Eagle,ID,83616,43.6946265,-116.3570733,5,15
r1zaqHAYnfoeEwOR2DA_Pw,Bleu Soul Fine Dining,6339 Germantown Ave,Philadelphia,PA,19144,40.0446837,-75.1814304,2,8
n_kAyrRnu5UApY2jfAhvvw,Cheese Shack,6043 2nd St,Kimmswick,MO,63052,38.3660126,-90.3640598,3.5,9
sIgFetlP6tX1vYWYjkyq1w,McDonald's,301 Veterans Hwy,Metairie,LA,70005,30.0012184272,-90.1260017558,1.5,53
Y1il7un36AYb_1ZU8AzUSQ,Far East Descendant,251 N Clarion St,Philadelphia,PA,19107,39.957109757,-75.1608705747,4.5,10
p7skNVy_2fV6RCAJK0yO5g,Mikado Thai Pepper Restaurant,64-66 E Lancaster Ave,Ardmore,PA,19003,40.0065511,-75.2888395,3.5,183
Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,5892 Hollister Ave,Goleta,CA,93117,34.436222,-119.828913,4,122
XsOA40TEukonpCXJFkZ-7A,Trenton Bagel Shop & Deli,17 S Broad St,Trenton,NJ,08610,40.219471,-74.764447,3,9
Su0N7Lv_8AiV8xaV81WrVg,Country Deli,1176 N Middletown Rd,Media,PA,19063,39.9384622597,-75.4591704758,4.5,51
SYIGuB9-5JmL1TEvHuf2og,Aviators Tavern,3535 Ulmerton Rd,Clearwater,FL,33762,27.89519,-82.682498,3.5,32
fkS2ADZEEuIwyhWHaA7Nag,China Wok,335 W Main St,Gallatin,TN,37066,36.3855802423,-86.4529499039,3,14
pJ230wD80EGG7qmAfIL7Fw,Koz's,6215 Wilson St,Harahan,LA,70123,29.9434362,-90.1985516,4.5,47
DB6Sqx34jXsJ3aNg21UkeA,Chulas Mexican Grill,11061 Spring Hill Dr,Spring Hill,FL,34608,28.4617699,-82.541448,3.5,151
0reG29yOG8de0y2lGYvP2w,Cousins Maine Lobster - Trenton & Philadelphia,,Trenton,NJ,08601,40.22,-74.74,4,67
QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,,Philadelphia,PA,19104,39.9613329598,-75.1550674438,4,34
9W3D9BB5GSZiKeA1rYg-6Q,China Wok,5317 W 10th St,Indianapolis,IN,46224,39.7793321,-86.2513928,3,21
t4tEL8wPaWoS5WcuilIrxA,Black Eye Take Out,1006 Virginia Ave,Indianapolis,IN,46203,39.7539457,-86.1414386,3.5,23
N3bjowmk_Yi9rUxPpM2k6Q,The Store,814 Gravier St,New Orleans,LA,70112,29.951985,-90.0717354,4,141
mEy4xGKfOqMa3q4nWSM0jA,Silver Ring,7419 US Hwy 301 S,Riverview,FL,33578,27.875132,-82.327788,4.5,27
QVDdV_NeGwLho6qtBYtjuQ,Local Harvest Cafe & Catering Downtown,"815 Olive St, Ste 150",Saint Louis,MO,63101,38.629104,-90.192797,3.5,31
4epLIQS0--TnFgAQOtaIww,Taco Bell,13917 W. Hillsborough Ave,Tampa,FL,33635,28.033664,-82.646985,2,30
Bu5sh0AVuv5qTpH7pm7wuA,Katie's Meat and Three,10 Arcade,Nashville,TN,37203,36.1643251362,-86.7796141528,4,8
-0FX23yAacC4bbLaGPvyxw,The Grey Stone Fine Food and Spirits,552 Washington Crossing Rd,Newtown,PA,18940,40.2560822087,-74.9169758062,3.5,155
OYR0WgpndrJRumX8d8HoXQ,Cup It Up American Grill,"1101 N Wilmot Rd, Ste 119",Tucson,AZ,85712,32.2369809563,-110.858966881,4.5,62
pFoBM2CKL6PORYUplVvuFA,Panera Bread,"782 Old Hickory Blvd, Ste 121",Brentwood,TN,37027,36.0418404412,-86.7801091115,2.5,96
XjP59zAbiCF_unzOZBkAXw,P&S Ravioli Company,511 Black Horse Pike,Haddon Heights,NJ,08035,39.875608,-75.083265,3.5,6
fKAxmycMFwO9qWVUAOQzOw,G's Pizza,4840 Bienville St,New Orleans,LA,70119,29.981451,-90.10724,4,292
2YnQAJdeFrcgPa8MqIYcDg,Cody's Cafe,4898 Hollister Ave,Santa Barbara,CA,93111,34.4366192418,-119.7917363642,3.5,294
PjgQhtDdLHMR36l5yQ5TQg,Chili's,1820 Gallatin Pike N,Madison,TN,37115,36.29977,-86.697398,2.5,37
HZ0ngmj2brBWqQmXBW827Q,Peace A Pizza,"143 S Gulph Rd, Ste 149",King of Prussia,PA,19406,40.083925,-75.387579,2.5,35
XgmqH4xTI7MNyANg_AFjOw,Lil Cee's,605 Douglas Ave,Nashville,TN,37207,36.1940873,-86.7597461,4,18
K_i5fnNv0NH_Wwy6W2tEAg,Country Pride Restaurant,5930 East State Road 334,Whitestown,IN,46075,39.9477803,-86.3569821,3,5
Ks4r6DEqSbV8D2qc04RhTA,Mission BBQ,5602 W Waters Ave,Tampa,FL,33634,28.0251634,-82.5379472,4.5,344
z1G0VhnbKg83MT6wVrd_pQ,Pizza Shack Italian Grille,11963 Indian Rocks Rd,Largo,FL,33774,27.8823804,-82.831938,3.5,86
Zs5pX3kgUgq8-uZkuBm7yA,Bono's Real Chicago Food,"6700 N Linder Rd, Ste 192",Meridian,ID,83646,43.6653612,-116.4136547,2,94
4zK5zmIqQxeDgetjoRmkrQ,Brotherly Grub,7135 Germantown Ave,Philadelphia,PA,19119,40.0594149,-75.1901908,4,22
EQr26hrk8cEYsZjaMVU57g,Kegler's,3031 New Castle Ave,New Castle,DE,19720,39.70217,-75.552927,4,8
zgaaJ6jAhKpWCtQRryJfVQ,Devito's Pizza IV,124 Tremont St,Trenton,NJ,08611,40.2037482,-74.7502687,4,5
yksAB6aQXfNRrZM0jTxyOA,Yardley Inn Restaurant & Bar,82 E Afton Ave,Yardley,PA,19067,40.244897,-74.836648,4,275
DvkHkIxkBhL9dARX5XpsHw,Big Cheez Ristorante & Pizzaria,1661 Blackwood Clement Rd,Blackwood,NJ,08012,39.8030554551,-75.0522316582,3,24
ccWfM9qEtAnHDXwv8yzUXw,BarRio Taco & Tequila Bar,3855 E 96th St,Indianapolis,IN,46240,39.9256529,-86.100436,2.5,28
y_iKWRZuUKFJFldrrP8XPg,Bambino Pizza,2028 Bayshore Blvd,Dunedin,FL,34698,28.0387331,-82.7845755,3,29
bPGzgqDIbFAhSLo4GAT-Kw,Sea Hags Bar and Grill,9555 Blind Pass Rd,St. Pete Beach,FL,33706,27.7572395841,-82.7602286441,4,370
l13B2broZhTkhKZRRS87OA,"George's Burgers, Steaks and Shakes",1817 Cottman Ave,Philadelphia,PA,19111,40.0377140603,-75.0387135521,3,38
MtzzWMHEPQERkaNAd13eYQ,Junction,3021 St Claude,New Orleans,LA,70117,29.9681242,-90.0453847,3.5,184
P4xcncDtp6dr8ziqHd-mBw,La Voglia Italian Restaurant,216 W Street Rd,Warminster,PA,18974,40.1988199152,-75.0870982404,4.5,68
3ovV2S7XEAOEk8hCdYKhOA,Hi-Pointe Drive-In,1033 McCausland Ave,St Louis,MO,63117,38.632134,-90.305623,4,716
NyqI81Wx_d16I357OSLQ1Q,Burger Bar,3334 Federal St,Camden,NJ,08105,39.947498,-75.074549,4.5,36
aDubxij7hk7abn9i7QDlng,The Tampa Buffet,3904 S Dale Mabry Hwy,Tampa,FL,33611,27.9064375,-82.5042108,2.5,87
wLV_IZfy6nrNbplZ5sHJKQ,Mellow Mushroom - Nashville-Vanderbilt,212 21st Ave S,Nashville,TN,37203,36.1475075,-86.7990809629,3.5,264
6aqe87Bv8ns-RVK5Evmrow,Cheeseburger Charley's,2048 Metrocenter Blvd,Nashville,TN,37228,36.1847599,-86.7982455,2.5,5
PPkb4w5MRlDCVGH2GqlcyQ,Perch Bakery Cafe,653 Downingtown Pike,West Chester,PA,19380,39.96158,-75.6211074,4,16
2LSVbGkyFSVflCbjWyVrhg,Mewsic Kitty Cafe,2519 Nolensville Pike,Nashville,TN,37211,36.1177593,-86.7489603,4.5,23
K0Cw8KXgF23sEji9TnfBkA,Le Cavalier At The Green Room,42 W 11th St,Wilmington,DE,19801,39.746495,-75.54783,3.5,41
AYCStuk7tHVX9Uuw0j69LA,Koupa Espresso Bar,24 Haddon Ave,Haddon Township,NJ,08108,39.9123109747,-75.0551941534,5,24
0c9jXm3tggwKsszKFJhylw,O’bar Cafe,"1063 S State Rte 157, Ste 12",Edwardsville,IL,62025,38.7896532,-89.9804824,4,5
wIdiqDp9bbCdTIfaVQn1rQ,Nacho Mama's Mexican Grill,1000 S Clearview Pkwy,New Orleans,LA,70123,29.958988,-90.183934,3,211
rLSnt_I-JBH6f1kQ2j0uFg,Aston Pizza Company,600 Convent Rd,Aston,PA,19014,39.8723666123,-75.444536709,3.5,34
BHKcPLYjm7MI5mHXWGnb0A,Mei Hua Chinese Restaurant,9626 Olive Blvd,Saint Louis,MO,63132,38.6732427,-90.3864173,3.5,22
5H5MGKvvG-uNa-r271IP8g,Kavei Xpress,2223-25 S 7th St,Philadelphia,PA,19148,39.9210105,-75.158395,4.5,6
nk57ztPzISaH4JypK87DDQ,Church's Chicken,1600 S Claiborne Ave,New Orleans,LA,70125,29.9458918,-90.0880687,2.5,12
UPQ73-tadrbGkbzXamgAUA,Panera Bread,598 Sam Ridley Pkwy W,Smyrna,TN,37167,35.9801565713,-86.5613831703,2,18
2nTnGsDdsRSoCFbk1WWgpg,Wendy's,1115 34Th Street N.,St.Petersburg,FL,33713,27.7834359,-82.679,2,15
KCTq7SSxmdsUS4c3WHubYg,Carl's Jr,1700 W State St,Boise,ID,83702,43.6243777744,-116.2112103208,2,20
hgxU44BZqtY25YhfxA6Gbg,Kovacs Market,465 S Orange St,Media,PA,19063,39.914006,-75.3938401,4.5,24
j6PM9ytgXF5uEKN9QjetmQ,Casa Ludovico,1710 Alt 19,Palm Harbor,FL,34683,28.0837051826,-82.7670471431,4,171
BZu5xUhbszylD4T2HdotvQ,Tacos 4G,4349 W Waters Ave,Tampa,FL,33614,28.0257793,-82.516799,4,28
0Rbsqa9EYnfi6ov9sd0xyg,IHOP,40489 US Highway 19,Tarpon Springs,FL,34689,28.1401,-82.7394,4,6
pZCNjLPZXRznxfC0Vzvh9g,MOM's Organic Market,925 Easton Rd,Roslyn,PA,19001,40.116947,-75.1362044,4.5,5
A1aBsqHQp-QS2LR0giS4FQ,Red-L Pizza,9783 Clayton Rd,Saint Louis,MO,63124,38.637745,-90.3914203,4.5,38
-OdMe4WXmGGIPEoSTM8C9Q,Five Guys,6022 Winthrop Town Centre Ave,Riverview,FL,33578,27.8931662,-82.3166090285,3.5,52
MCdFiLl3e7AWenLYzahnRg,Bluebird Cafe,3625 Prytania St,New Orleans,LA,70115,29.926135,-90.0939439,4,15
dpwkz52tHB2MCPv53I2aRA,Jazmine,9333 Double R Blvd,Reno,NV,89521,39.4508340004,-119.7585680438,3.5,455
YfDmHVA_EMgX0US0kunZ-A,B.GOOD,26 Centerton Rd,Mount Laurel,NJ,08054,39.969113,-74.912268,3,106
ao_CiBbTA0QHAI16-T14bw,Chong Wah,4129 Lindell Blvd,Saint Louis,MO,63108,38.641264164,-90.2457704876,3.5,43
-Bhoyo7LL97tgt9Hze0Saw,Colombian Bakery,4944 N 5th St,Philadelphia,PA,19120,40.0270908616,-75.1327757719,4.5,16
8ZLaJ0IpIdzaPcF05BThIw,Limerick Diner,411 W Ridge Pike,Limerick,PA,19468,40.2312999,-75.5247129,2,176
rVhsjZWk_u20TDcvwhbdyQ,Indy Tacos,2196 E 54th St,Indianapolis,IN,46220,39.8518892506,-86.1251766393,4,276
cBJDlgPptOmYqHhpha6bEw,Arcelia's Mexicana Restaurant,1928 S 12th St,Saint Louis,MO,63104,38.6087486,-90.2090261,3.5,61
WSTHt05P3StKotZm1T5MzQ,Speedy Burritos,1420 S Wells Ave,Reno,NV,89502,39.5114194,-119.8029221,4.5,186
B4zE07aML4DoLFd8gMVMPQ,HEY Coffee Co.,2606 St Louis St,New Orleans,LA,70119,29.9678617,-90.0835287,4.5,31
m415biOq0Fxy1h0J72yjfg,Firetruck Brewing,"9630 N Oracle Rd, Ste 110",Oro Valley,AZ,85704,32.3815966,-110.9631344676,3.5,51
0WdP4Plnuxn73YYoAbam5g,Uncle Linny's Family Restaurant,4112 Pontoon Rd,Granite City,IL,62040,38.731436,-90.0743482,3.5,56
RoWMaaQOuHf5hFVTi6qfvg,Center City Steaks & Pizza,47 E Bridge St,Spring City,PA,19475,40.1822691,-75.5485246,3.5,32
8NKZfdJaSrPA-OXfyQ07YQ,Sultans Sweets,Bush Gardens,Tampa,FL,33612,28.032675,-82.425695,2,6
xqg1dcW3LIWBXpYOujI96A,PROX Salads,222 E Market St,Indianapolis,IN,46204,39.7686835,-86.153515,4.5,13
036_95rJbB7PvCHfkCL6Nw,Johnny White's Pub & Grill,718 Bourbon St,New Orleans,LA,70116,29.958867,-90.0652891,3,199
F-GyP16u-CyP59rcqVfaCA,Old Swedes Inn,1301 Kings Hwy,Swedesboro,NJ,08085,39.7492789,-75.3087025,3.5,10
gQ5_wcFqhplc9xrnSCt6-Q,Scordato's Pizzeria,4911 N Stone Ave,Tucson,AZ,85704,32.295803,-110.971607,4,465
AFgX-JGc7WS9m751WOV1-A,Daiquiri Run on 61,4337 Airline Dr,Metairie,LA,70001,29.9757659,-90.1758563,4.5,42
_TazuLCE8YDVK2JIj2SCYw,Bain's Deli,427 S Broad St,Philadelphia,PA,19147,39.9446992,-75.1649011,3,13
eclNqAZx6YHlkx_QDBF6AA,Sushi Ai,910 Olive St,Saint Louis,MO,63101,38.6287291,-90.1941153,4,333
