:START_ID(Business),:END_ID(Category)
K5WTakHfyimdWZ87QJJPUg,109
DVub5FvGoi12BnW4uq8yRA,109
DVub5FvGoi12BnW4uq8yRA,127
s55Hw6gHhQzZctinFhPu-g,109
s55Hw6gHhQzZctinFhPu-g,79
N4IFNpTn7kKfK9akJkerwQ,109
N4IFNpTn7kKfK9akJkerwQ,65
r8DNf74pfvCdy29fGuwAoA,149
r8DNf74pfvCdy29fGuwAoA,174
r8DNf74pfvCdy29fGuwAoA,1
r8DNf74pfvCdy29fGuwAoA,109
r8DNf74pfvCdy29fGuwAoA,101
r8DNf74pfvCdy29fGuwAoA,50
r8DNf74pfvCdy29fGuwAoA,58
Hy7qQD2n0ujHFqt2Z0MBmQ,170
Hy7qQD2n0ujHFqt2Z0MBmQ,80
Hy7qQD2n0ujHFqt2Z0MBmQ,37
Hy7qQD2n0ujHFqt2Z0MBmQ,10
Hy7qQD2n0ujHFqt2Z0MBmQ,46
Hy7qQD2n0ujHFqt2Z0MBmQ,181
Hy7qQD2n0ujHFqt2Z0MBmQ,149
Hy7qQD2n0ujHFqt2Z0MBmQ,140
Hy7qQD2n0ujHFqt2Z0MBmQ,145
Hy7qQD2n0ujHFqt2Z0MBmQ,109
k93U5RS4ohNqk9912QcyOw,109
k93U5RS4ohNqk9912QcyOw,98
l4glnwPAOFGAHxKC3TziLQ,71
l4glnwPAOFGAHxKC3TziLQ,184
l4glnwPAOFGAHxKC3TziLQ,109
dUDQHe-7bsooRbSFLgSqgw,65
dUDQHe-7bsooRbSFLgSqgw,109
GIRFpGtBBrUuXt8k9yUf6Q,98
GIRFpGtBBrUuXt8k9yUf6Q,119
GIRFpGtBBrUuXt8k9yUf6Q,109
nPThV_rUBGyscA5setQtfg,5
nPThV_rUBGyscA5setQtfg,112
nPThV_rUBGyscA5setQtfg,109
nPThV_rUBGyscA5setQtfg,150
nPThV_rUBGyscA5setQtfg,154
_kMxqmHYnF1LhTvHioykQw,109
_kMxqmHYnF1LhTvHioykQw,51
_kMxqmHYnF1LhTvHioykQw,26
mRpk0A4u0hnF0lNe1h4hGg,8
mRpk0A4u0hnF0lNe1h4hGg,150
mRpk0A4u0hnF0lNe1h4hGg,109
mRpk0A4u0hnF0lNe1h4hGg,6
mRpk0A4u0hnF0lNe1h4hGg,154
VT2InhWIw58QEjQlMi5cMg,101
VT2InhWIw58QEjQlMi5cMg,109
VT2InhWIw58QEjQlMi5cMg,169
VT2InhWIw58QEjQlMi5cMg,14
VT2InhWIw58QEjQlMi5cMg,149
VT2InhWIw58QEjQlMi5cMg,133
ksisjnLbytLO8wlbxPZoCg,33
ksisjnLbytLO8wlbxPZoCg,143
ksisjnLbytLO8wlbxPZoCg,109
ksisjnLbytLO8wlbxPZoCg,114
ksisjnLbytLO8wlbxPZoCg,180
Co3Ogqy6y2JgZdG0wBlrUQ,93
Co3Ogqy6y2JgZdG0wBlrUQ,149
Co3Ogqy6y2JgZdG0wBlrUQ,109
Co3Ogqy6y2JgZdG0wBlrUQ,184
Co3Ogqy6y2JgZdG0wBlrUQ,101
Co3Ogqy6y2JgZdG0wBlrUQ,197
sxBJ4-kvlc5DMj2qakOUzA,100
sxBJ4-kvlc5DMj2qakOUzA,109
sxBJ4-kvlc5DMj2qakOUzA,166
sxBJ4-kvlc5DMj2qakOUzA,184
sxBJ4-kvlc5DMj2qakOUzA,154
IE-5GIHlAINr0zO4lrJ_Lg,142
IE-5GIHlAINr0zO4lrJ_Lg,186
IE-5GIHlAINr0zO4lrJ_Lg,109
IE-5GIHlAINr0zO4lrJ_Lg,85
qsAZNQ-6P4I9r7onkBZJ_g,34
qsAZNQ-6P4I9r7onkBZJ_g,109
wsWJg0T8_-MtklUyLfUn4A,26
wsWJg0T8_-MtklUyLfUn4A,109
g0UI4VuBBTvNow0-HW58sA,154
g0UI4VuBBTvNow0-HW58sA,72
g0UI4VuBBTvNow0-HW58sA,109
pCUMtXfRIGeDtp3S5jjshQ,109
pCUMtXfRIGeDtp3S5jjshQ,142
pCUMtXfRIGeDtp3S5jjshQ,26
X0hWkMBvDTPz2oJwkHajmg,87
X0hWkMBvDTPz2oJwkHajmg,109
X0hWkMBvDTPz2oJwkHajmg,65
X0hWkMBvDTPz2oJwkHajmg,31
X0hWkMBvDTPz2oJwkHajmg,98
X0hWkMBvDTPz2oJwkHajmg,119
Q1wTWAhOaoOZQRiGeL6N7g,114
Q1wTWAhOaoOZQRiGeL6N7g,109
NKlljVV7HlgLWSsqWY5Fiw,98
NKlljVV7HlgLWSsqWY5Fiw,109
NKlljVV7HlgLWSsqWY5Fiw,142
t1mWfxivNyGde5VxYYYhSA,154
t1mWfxivNyGde5VxYYYhSA,199
t1mWfxivNyGde5VxYYYhSA,109
ukt4QdEiwDubi991eF75TA,39
ukt4QdEiwDubi991eF75TA,109
s7UTIHPXn_RhHEg4pPd9Pw,109
s7UTIHPXn_RhHEg4pPd9Pw,2
s7UTIHPXn_RhHEg4pPd9Pw,135
s7UTIHPXn_RhHEg4pPd9Pw,142
pbcIgKDyOvecndwTOBgDPg,15
pbcIgKDyOvecndwTOBgDPg,29
pbcIgKDyOvecndwTOBgDPg,154
pbcIgKDyOvecndwTOBgDPg,119
pbcIgKDyOvecndwTOBgDPg,180
pbcIgKDyOvecndwTOBgDPg,51
pbcIgKDyOvecndwTOBgDPg,157
pbcIgKDyOvecndwTOBgDPg,33
pbcIgKDyOvecndwTOBgDPg,112
pbcIgKDyOvecndwTOBgDPg,93
pbcIgKDyOvecndwTOBgDPg,109
_y2tYgFNLM7HR7fYylDcBw,109
_y2tYgFNLM7HR7fYylDcBw,142
_y2tYgFNLM7HR7fYylDcBw,119
HidFnrnlxOEbGzg0Xog71g,149
HidFnrnlxOEbGzg0Xog71g,119
HidFnrnlxOEbGzg0Xog71g,101
HidFnrnlxOEbGzg0Xog71g,50
HidFnrnlxOEbGzg0Xog71g,109
HidFnrnlxOEbGzg0Xog71g,8
HidFnrnlxOEbGzg0Xog71g,107
HidFnrnlxOEbGzg0Xog71g,154
K5zbuIW7n2n9DEfubAyMNg,109
K5zbuIW7n2n9DEfubAyMNg,25
K5zbuIW7n2n9DEfubAyMNg,26
K5zbuIW7n2n9DEfubAyMNg,2
ffi48yk8tmg6NY9iIKZBBQ,6
ffi48yk8tmg6NY9iIKZBBQ,98
ffi48yk8tmg6NY9iIKZBBQ,8
ffi48yk8tmg6NY9iIKZBBQ,109
ffi48yk8tmg6NY9iIKZBBQ,50
ffi48yk8tmg6NY9iIKZBBQ,100
ffi48yk8tmg6NY9iIKZBBQ,154
QfAKNFoEJsN3ILYj-d59lQ,26
QfAKNFoEJsN3ILYj-d59lQ,180
QfAKNFoEJsN3ILYj-d59lQ,60
QfAKNFoEJsN3ILYj-d59lQ,109
oLT78MXXeVeaJLMcbV8m3Q,109
oLT78MXXeVeaJLMcbV8m3Q,114
FH1sTH13rupNdANai7JFxA,119
FH1sTH13rupNdANai7JFxA,26
FH1sTH13rupNdANai7JFxA,109
FH1sTH13rupNdANai7JFxA,184
4jHzSWL5d2VMDWntJJ8LqA,160
4jHzSWL5d2VMDWntJJ8LqA,199
4jHzSWL5d2VMDWntJJ8LqA,46
4jHzSWL5d2VMDWntJJ8LqA,109
4jHzSWL5d2VMDWntJJ8LqA,34
mqGtDoC2zgjcRZJ79iiBJA,147
mqGtDoC2zgjcRZJ79iiBJA,156
mqGtDoC2zgjcRZJ79iiBJA,60
mqGtDoC2zgjcRZJ79iiBJA,46
mqGtDoC2zgjcRZJ79iiBJA,154
mqGtDoC2zgjcRZJ79iiBJA,32
mqGtDoC2zgjcRZJ79iiBJA,109
gLhl-yhJ8v15Bt8edl4T3g,93
gLhl-yhJ8v15Bt8edl4T3g,109
gLhl-yhJ8v15Bt8edl4T3g,155
gLhl-yhJ8v15Bt8edl4T3g,49
gLhl-yhJ8v15Bt8edl4T3g,114
gLhl-yhJ8v15Bt8edl4T3g,76
aneH2uJ0sIF_nYfYYNXhhQ,109
aneH2uJ0sIF_nYfYYNXhhQ,154
aneH2uJ0sIF_nYfYYNXhhQ,99
aneH2uJ0sIF_nYfYYNXhhQ,8
aneH2uJ0sIF_nYfYYNXhhQ,50
3uLXZMnm68l1YwI8_FaFNA,109
3uLXZMnm68l1YwI8_FaFNA,146
3uLXZMnm68l1YwI8_FaFNA,154
3uLXZMnm68l1YwI8_FaFNA,33
uFr4OHCMb0QOIHeoIrkeQg,114
uFr4OHCMb0QOIHeoIrkeQg,109
lJ2inU6x-_rS27VfpTWGuQ,180
lJ2inU6x-_rS27VfpTWGuQ,101
lJ2inU6x-_rS27VfpTWGuQ,65
lJ2inU6x-_rS27VfpTWGuQ,109
lJ2inU6x-_rS27VfpTWGuQ,149
lJ2inU6x-_rS27VfpTWGuQ,107
kBbNlvMglJRrPmlpdCHLuw,25
kBbNlvMglJRrPmlpdCHLuw,98
kBbNlvMglJRrPmlpdCHLuw,109
kBbNlvMglJRrPmlpdCHLuw,186
-1MhPXk1FglglUAmuPLIGg,149
-1MhPXk1FglglUAmuPLIGg,26
-1MhPXk1FglglUAmuPLIGg,68
-1MhPXk1FglglUAmuPLIGg,101
-1MhPXk1FglglUAmuPLIGg,109
-1MhPXk1FglglUAmuPLIGg,203
-1MhPXk1FglglUAmuPLIGg,72
s6TlqDvaiNtswLKfKHfEDw,2
s6TlqDvaiNtswLKfKHfEDw,112
s6TlqDvaiNtswLKfKHfEDw,127
s6TlqDvaiNtswLKfKHfEDw,109
6fjUPCJx12TYkQxyio1oVQ,142
6fjUPCJx12TYkQxyio1oVQ,109
6fjUPCJx12TYkQxyio1oVQ,26
J5Ov2OoqugYvJaWKXh_ZIw,109
J5Ov2OoqugYvJaWKXh_ZIw,142
J5Ov2OoqugYvJaWKXh_ZIw,147
J5Ov2OoqugYvJaWKXh_ZIw,108
J5Ov2OoqugYvJaWKXh_ZIw,46
-e6JPq8mFkMQQoWyANSgrQ,98
-e6JPq8mFkMQQoWyANSgrQ,183
-e6JPq8mFkMQQoWyANSgrQ,7
-e6JPq8mFkMQQoWyANSgrQ,154
-e6JPq8mFkMQQoWyANSgrQ,180
-e6JPq8mFkMQQoWyANSgrQ,109
hgPKpBdUOx2hVyGrzY70yQ,32
hgPKpBdUOx2hVyGrzY70yQ,6
hgPKpBdUOx2hVyGrzY70yQ,46
hgPKpBdUOx2hVyGrzY70yQ,98
hgPKpBdUOx2hVyGrzY70yQ,147
hgPKpBdUOx2hVyGrzY70yQ,109
hgPKpBdUOx2hVyGrzY70yQ,154
_zGqgGnSot3T47KxRkdH3g,142
_zGqgGnSot3T47KxRkdH3g,109
_zGqgGnSot3T47KxRkdH3g,154
_zGqgGnSot3T47KxRkdH3g,124
_zGqgGnSot3T47KxRkdH3g,26
xuUbCSnapfaDZpa0PmEc6A,127
xuUbCSnapfaDZpa0PmEc6A,154
xuUbCSnapfaDZpa0PmEc6A,7
xuUbCSnapfaDZpa0PmEc6A,109
xuUbCSnapfaDZpa0PmEc6A,2
AfJGl98uhjhRTYJbhDPuuQ,114
AfJGl98uhjhRTYJbhDPuuQ,109
W73MZDetxHWJ3pkq36OpEA,105
W73MZDetxHWJ3pkq36OpEA,93
W73MZDetxHWJ3pkq36OpEA,104
W73MZDetxHWJ3pkq36OpEA,109
W73MZDetxHWJ3pkq36OpEA,154
W73MZDetxHWJ3pkq36OpEA,143
W73MZDetxHWJ3pkq36OpEA,92
W73MZDetxHWJ3pkq36OpEA,196
W73MZDetxHWJ3pkq36OpEA,149
W73MZDetxHWJ3pkq36OpEA,101
m5z9UHmdTakFjEy6rYWpCQ,114
m5z9UHmdTakFjEy6rYWpCQ,143
m5z9UHmdTakFjEy6rYWpCQ,109
AFjcOl8CnSdWpk9R3oR7vQ,109
AFjcOl8CnSdWpk9R3oR7vQ,119
AFjcOl8CnSdWpk9R3oR7vQ,142
AFjcOl8CnSdWpk9R3oR7vQ,60
AFjcOl8CnSdWpk9R3oR7vQ,65
LSzIBMNusjAmS0F87CM8fg,98
LSzIBMNusjAmS0F87CM8fg,184
LSzIBMNusjAmS0F87CM8fg,26
LSzIBMNusjAmS0F87CM8fg,109
WyV5R02-feXJUTIs53Cm-Q,109
WyV5R02-feXJUTIs53Cm-Q,154
WyV5R02-feXJUTIs53Cm-Q,132
WyV5R02-feXJUTIs53Cm-Q,102
WyV5R02-feXJUTIs53Cm-Q,65
WyV5R02-feXJUTIs53Cm-Q,50
YhbpWF27GHGGUd_-y8-BUA,109
YhbpWF27GHGGUd_-y8-BUA,6
YhbpWF27GHGGUd_-y8-BUA,185
YhbpWF27GHGGUd_-y8-BUA,154
YhbpWF27GHGGUd_-y8-BUA,61
0VYfnlvP5LsCEennaTYJkw,133
0VYfnlvP5LsCEennaTYJkw,72
0VYfnlvP5LsCEennaTYJkw,101
0VYfnlvP5LsCEennaTYJkw,98
0VYfnlvP5LsCEennaTYJkw,25
0VYfnlvP5LsCEennaTYJkw,119
0VYfnlvP5LsCEennaTYJkw,109
0VYfnlvP5LsCEennaTYJkw,149
0oX6TJp-yldw9ZNl0ACd8A,25
0oX6TJp-yldw9ZNl0ACd8A,8
0oX6TJp-yldw9ZNl0ACd8A,109
0oX6TJp-yldw9ZNl0ACd8A,6
0oX6TJp-yldw9ZNl0ACd8A,154
0oX6TJp-yldw9ZNl0ACd8A,98
lnhPbN6idRuYQrdG-XLWgw,109
lnhPbN6idRuYQrdG-XLWgw,184
lnhPbN6idRuYQrdG-XLWgw,50
KUsWK0Vk4npG5gcLVlSAJg,26
KUsWK0Vk4npG5gcLVlSAJg,142
KUsWK0Vk4npG5gcLVlSAJg,85
KUsWK0Vk4npG5gcLVlSAJg,109
KUsWK0Vk4npG5gcLVlSAJg,154
EvC-VdZwoUToLcjUtcntqQ,92
EvC-VdZwoUToLcjUtcntqQ,143
EvC-VdZwoUToLcjUtcntqQ,109
nvgYnJgC_xsIKdpl6Zvb0A,142
nvgYnJgC_xsIKdpl6Zvb0A,46
nvgYnJgC_xsIKdpl6Zvb0A,109
nvgYnJgC_xsIKdpl6Zvb0A,154
nvgYnJgC_xsIKdpl6Zvb0A,147
nvgYnJgC_xsIKdpl6Zvb0A,25
nvgYnJgC_xsIKdpl6Zvb0A,108
nvgYnJgC_xsIKdpl6Zvb0A,98
GkuKfHyDtTeBlB0BAC_u1g,154
GkuKfHyDtTeBlB0BAC_u1g,8
GkuKfHyDtTeBlB0BAC_u1g,50
GkuKfHyDtTeBlB0BAC_u1g,109
GkuKfHyDtTeBlB0BAC_u1g,5
d5gNZfKLqCKmqV0PmxgXYw,149
d5gNZfKLqCKmqV0PmxgXYw,101
d5gNZfKLqCKmqV0PmxgXYw,113
d5gNZfKLqCKmqV0PmxgXYw,109
T3EnbJYkiMHutSxh0asEfA,160
T3EnbJYkiMHutSxh0asEfA,180
T3EnbJYkiMHutSxh0asEfA,46
T3EnbJYkiMHutSxh0asEfA,202
T3EnbJYkiMHutSxh0asEfA,119
T3EnbJYkiMHutSxh0asEfA,109
T3EnbJYkiMHutSxh0asEfA,65
2dVJ7R-3JMmu2v4DJYtBbw,149
2dVJ7R-3JMmu2v4DJYtBbw,50
2dVJ7R-3JMmu2v4DJYtBbw,122
2dVJ7R-3JMmu2v4DJYtBbw,101
2dVJ7R-3JMmu2v4DJYtBbw,80
2dVJ7R-3JMmu2v4DJYtBbw,109
2dVJ7R-3JMmu2v4DJYtBbw,46
P4VXmpHxgVQ2iEywgHU2nA,180
P4VXmpHxgVQ2iEywgHU2nA,109
P4VXmpHxgVQ2iEywgHU2nA,0
P4VXmpHxgVQ2iEywgHU2nA,65
P4VXmpHxgVQ2iEywgHU2nA,152
P4VXmpHxgVQ2iEywgHU2nA,25
P4VXmpHxgVQ2iEywgHU2nA,32
a3k17xVeU38IlhsyKpz5zQ,142
a3k17xVeU38IlhsyKpz5zQ,109
a3k17xVeU38IlhsyKpz5zQ,114
jrbiSBf8_0QcgYu3m6cOAQ,176
jrbiSBf8_0QcgYu3m6cOAQ,109
jrbiSBf8_0QcgYu3m6cOAQ,152
jrbiSBf8_0QcgYu3m6cOAQ,27
jrbiSBf8_0QcgYu3m6cOAQ,154
o3EJgHz8LX5NnL9etByEdA,109
o3EJgHz8LX5NnL9etByEdA,127
YdFwLmK3Ag_np1H1YVT58g,101
YdFwLmK3Ag_np1H1YVT58g,2
YdFwLmK3Ag_np1H1YVT58g,133
YdFwLmK3Ag_np1H1YVT58g,109
YdFwLmK3Ag_np1H1YVT58g,149
_Mbw_orl5EdXJP1XzklQvA,14
_Mbw_orl5EdXJP1XzklQvA,109
_Mbw_orl5EdXJP1XzklQvA,8
_Mbw_orl5EdXJP1XzklQvA,25
_Mbw_orl5EdXJP1XzklQvA,195
_Mbw_orl5EdXJP1XzklQvA,154
_Mbw_orl5EdXJP1XzklQvA,6
5RtAJPXFLTzwALIe1mtNuA,98
5RtAJPXFLTzwALIe1mtNuA,108
5RtAJPXFLTzwALIe1mtNuA,109
5RtAJPXFLTzwALIe1mtNuA,32
5RtAJPXFLTzwALIe1mtNuA,60
Ojd913yxClnEwQSthSd8XQ,142
Ojd913yxClnEwQSthSd8XQ,109
Ojd913yxClnEwQSthSd8XQ,2
BuEEKAmr1JDfhwG8Q0ODoA,132
BuEEKAmr1JDfhwG8Q0ODoA,109
JhwFBmMtZUejWLuEQfGoTg,109
JhwFBmMtZUejWLuEQfGoTg,134
JhwFBmMtZUejWLuEQfGoTg,2
JhwFBmMtZUejWLuEQfGoTg,127
JhwFBmMtZUejWLuEQfGoTg,135
JhwFBmMtZUejWLuEQfGoTg,154
JhwFBmMtZUejWLuEQfGoTg,90
j8ByxvLNj0ycQvDm4Q48Tg,154
j8ByxvLNj0ycQvDm4Q48Tg,134
j8ByxvLNj0ycQvDm4Q48Tg,2
j8ByxvLNj0ycQvDm4Q48Tg,109
hQ-KmPbjimgHM-X4jgQovw,177
hQ-KmPbjimgHM-X4jgQovw,109
hQ-KmPbjimgHM-X4jgQovw,154
hQ-KmPbjimgHM-X4jgQovw,45
hQ-KmPbjimgHM-X4jgQovw,100
hQ-KmPbjimgHM-X4jgQovw,6
6sPsShCjU5L_DiV5VoLfvA,109
6sPsShCjU5L_DiV5VoLfvA,101
6sPsShCjU5L_DiV5VoLfvA,68
6sPsShCjU5L_DiV5VoLfvA,149
6sPsShCjU5L_DiV5VoLfvA,26
vEfyDHrxWN0pfuCRNlocJw,119
vEfyDHrxWN0pfuCRNlocJw,109
xGU7gjQxdOk8DJSSwRLiNA,139
xGU7gjQxdOk8DJSSwRLiNA,109
xGU7gjQxdOk8DJSSwRLiNA,34
3Byba3WKLqjabVunNItQcA,98
3Byba3WKLqjabVunNItQcA,109
3Byba3WKLqjabVunNItQcA,14
Dp-LA9EkHwXMpfnygOzPxw,26
Dp-LA9EkHwXMpfnygOzPxw,154
Dp-LA9EkHwXMpfnygOzPxw,98
Dp-LA9EkHwXMpfnygOzPxw,171
Dp-LA9EkHwXMpfnygOzPxw,109
Dp-LA9EkHwXMpfnygOzPxw,6
Dp-LA9EkHwXMpfnygOzPxw,132
Dp-LA9EkHwXMpfnygOzPxw,100
e7q6fHkgRCZQpKRuKlxD0g,26
e7q6fHkgRCZQpKRuKlxD0g,142
e7q6fHkgRCZQpKRuKlxD0g,109
GC_pZfQOAFBtHmqjYr_9HQ,114
GC_pZfQOAFBtHmqjYr_9HQ,109
OAbrYeHibZHdv3ch8nOrbw,50
OAbrYeHibZHdv3ch8nOrbw,8
OAbrYeHibZHdv3ch8nOrbw,154
OAbrYeHibZHdv3ch8nOrbw,109
OAbrYeHibZHdv3ch8nOrbw,5
9oJinxECxlSutUM0kBOixw,8
9oJinxECxlSutUM0kBOixw,154
9oJinxECxlSutUM0kBOixw,26
9oJinxECxlSutUM0kBOixw,109
9oJinxECxlSutUM0kBOixw,142
4LwPuqOb-0PIDxxxrts9rg,0
4LwPuqOb-0PIDxxxrts9rg,184
4LwPuqOb-0PIDxxxrts9rg,149
4LwPuqOb-0PIDxxxrts9rg,101
4LwPuqOb-0PIDxxxrts9rg,109
4LwPuqOb-0PIDxxxrts9rg,94
4LwPuqOb-0PIDxxxrts9rg,107
L6nIOUwcTGgQKExGHmvTzQ,154
L6nIOUwcTGgQKExGHmvTzQ,76
L6nIOUwcTGgQKExGHmvTzQ,109
L6nIOUwcTGgQKExGHmvTzQ,53
ZmvCkhsCOWqA7ikXlbIr2g,180
ZmvCkhsCOWqA7ikXlbIr2g,133
ZmvCkhsCOWqA7ikXlbIr2g,149
ZmvCkhsCOWqA7ikXlbIr2g,101
ZmvCkhsCOWqA7ikXlbIr2g,109
ZmvCkhsCOWqA7ikXlbIr2g,14
ZmvCkhsCOWqA7ikXlbIr2g,135
ZmvCkhsCOWqA7ikXlbIr2g,2
e5gOtAH36l70fexYypnG5Q,180
e5gOtAH36l70fexYypnG5Q,2
e5gOtAH36l70fexYypnG5Q,199
e5gOtAH36l70fexYypnG5Q,76
e5gOtAH36l70fexYypnG5Q,109
bk8ECmNb5FaOCsiTMoJUWQ,109
bk8ECmNb5FaOCsiTMoJUWQ,79
bk8ECmNb5FaOCsiTMoJUWQ,145
Iw0UBZRhFTENuD0QVX0G2g,159
Iw0UBZRhFTENuD0QVX0G2g,154
Iw0UBZRhFTENuD0QVX0G2g,84
Iw0UBZRhFTENuD0QVX0G2g,7
Iw0UBZRhFTENuD0QVX0G2g,109
Iw0UBZRhFTENuD0QVX0G2g,92
cVqUwNviD4Kxf5Nnyyxe2Q,114
cVqUwNviD4Kxf5Nnyyxe2Q,109
t2N3Hwq32Mpu5P8HhrD-xg,98
t2N3Hwq32Mpu5P8HhrD-xg,60
t2N3Hwq32Mpu5P8HhrD-xg,119
t2N3Hwq32Mpu5P8HhrD-xg,109
ez1xAIwSguvgj3F8B7uJsA,147
ez1xAIwSguvgj3F8B7uJsA,109
ez1xAIwSguvgj3F8B7uJsA,46
ez1xAIwSguvgj3F8B7uJsA,65
5Ct_XEDzxkyq6HhGOuwH_Q,109
5Ct_XEDzxkyq6HhGOuwH_Q,119
E3QSrua1cXWaurPitBhKGQ,109
E3QSrua1cXWaurPitBhKGQ,2
E3QSrua1cXWaurPitBhKGQ,51
E3QSrua1cXWaurPitBhKGQ,200
E3QSrua1cXWaurPitBhKGQ,154
E3QSrua1cXWaurPitBhKGQ,135
m4S44MFZdnYmVawzn46jGA,180
m4S44MFZdnYmVawzn46jGA,32
m4S44MFZdnYmVawzn46jGA,65
m4S44MFZdnYmVawzn46jGA,98
m4S44MFZdnYmVawzn46jGA,109
zLbDAJyWh5dFFqKj27rmDA,114
zLbDAJyWh5dFFqKj27rmDA,109
nuJuxLxqmHLlHifudJoTFg,109
nuJuxLxqmHLlHifudJoTFg,26
dZFlKW6M5YIhPHrLhsdCTA,6
dZFlKW6M5YIhPHrLhsdCTA,109
dZFlKW6M5YIhPHrLhsdCTA,142
dZFlKW6M5YIhPHrLhsdCTA,2
dZFlKW6M5YIhPHrLhsdCTA,135
dZFlKW6M5YIhPHrLhsdCTA,127
eHRzuUXA2jrR99ecioWU4g,101
eHRzuUXA2jrR99ecioWU4g,25
eHRzuUXA2jrR99ecioWU4g,109
eHRzuUXA2jrR99ecioWU4g,133
eHRzuUXA2jrR99ecioWU4g,149
SDMyWwgq8OrT_AIx5K6j6w,109
SDMyWwgq8OrT_AIx5K6j6w,25
ncr8NT-DuwqI6rIoAayHQw,71
ncr8NT-DuwqI6rIoAayHQw,142
ncr8NT-DuwqI6rIoAayHQw,108
ncr8NT-DuwqI6rIoAayHQw,109
boKv2_AvOSF2JRwrSoRI3g,6
boKv2_AvOSF2JRwrSoRI3g,112
boKv2_AvOSF2JRwrSoRI3g,98
boKv2_AvOSF2JRwrSoRI3g,109
boKv2_AvOSF2JRwrSoRI3g,72
boKv2_AvOSF2JRwrSoRI3g,32
wAQUhOCIDJpTQqtVySn-LA,109
wAQUhOCIDJpTQqtVySn-LA,15
6iHvWggONIDt8cKXJGz0VQ,109
6iHvWggONIDt8cKXJGz0VQ,184
6iHvWggONIDt8cKXJGz0VQ,149
6iHvWggONIDt8cKXJGz0VQ,39
6iHvWggONIDt8cKXJGz0VQ,133
6iHvWggONIDt8cKXJGz0VQ,101
BdyPaxmB3O9Ngp9W09GrjA,149
BdyPaxmB3O9Ngp9W09GrjA,109
BdyPaxmB3O9Ngp9W09GrjA,2
BdyPaxmB3O9Ngp9W09GrjA,110
Gn_e8TJFSMcV1rzklJ9gLA,101
Gn_e8TJFSMcV1rzklJ9gLA,109
Gn_e8TJFSMcV1rzklJ9gLA,149
Gn_e8TJFSMcV1rzklJ9gLA,197
Gn_e8TJFSMcV1rzklJ9gLA,73
Gn_e8TJFSMcV1rzklJ9gLA,180
Gn_e8TJFSMcV1rzklJ9gLA,25
GS2YlV1TYdqYePp-qcsSjg,101
GS2YlV1TYdqYePp-qcsSjg,167
GS2YlV1TYdqYePp-qcsSjg,109
GS2YlV1TYdqYePp-qcsSjg,187
GS2YlV1TYdqYePp-qcsSjg,149
GS2YlV1TYdqYePp-qcsSjg,25
bP0Xr_uQLPUdIdRFYU4K6w,142
bP0Xr_uQLPUdIdRFYU4K6w,132
bP0Xr_uQLPUdIdRFYU4K6w,98
bP0Xr_uQLPUdIdRFYU4K6w,109
CPV0FlumNtTphlD5XugGVA,109
CPV0FlumNtTphlD5XugGVA,157
lqMOJ_cVSvVU-lferJVPLg,109
lqMOJ_cVSvVU-lferJVPLg,119
yui1n1JawiW9g7RR62a_wA,199
yui1n1JawiW9g7RR62a_wA,92
yui1n1JawiW9g7RR62a_wA,109
yui1n1JawiW9g7RR62a_wA,143
Sad6etx6kKYxrpvWcd11MA,109
Sad6etx6kKYxrpvWcd11MA,26
Sad6etx6kKYxrpvWcd11MA,180
OINbC0rpDVJ5bfxt3LO9fw,109
OINbC0rpDVJ5bfxt3LO9fw,14
n3MqfmTDhhvNG2jZXiFDpg,109
n3MqfmTDhhvNG2jZXiFDpg,92
n3MqfmTDhhvNG2jZXiFDpg,199
n3MqfmTDhhvNG2jZXiFDpg,180
BkTFtgkkOva49Dj3MIPN0Q,119
BkTFtgkkOva49Dj3MIPN0Q,109
0k98fRZ0G1ZVfPrKA_lCVw,139
0k98fRZ0G1ZVfPrKA_lCVw,180
0k98fRZ0G1ZVfPrKA_lCVw,14
0k98fRZ0G1ZVfPrKA_lCVw,109
2QGyW4T6E_4iSltdx9i2RQ,109
2QGyW4T6E_4iSltdx9i2RQ,65
2QGyW4T6E_4iSltdx9i2RQ,9
2QGyW4T6E_4iSltdx9i2RQ,180
2QGyW4T6E_4iSltdx9i2RQ,149
2QGyW4T6E_4iSltdx9i2RQ,101
2QGyW4T6E_4iSltdx9i2RQ,14
2QGyW4T6E_4iSltdx9i2RQ,107
fMT4FVdoM0XuaBLXfwlibw,25
fMT4FVdoM0XuaBLXfwlibw,121
fMT4FVdoM0XuaBLXfwlibw,109
fMT4FVdoM0XuaBLXfwlibw,6
cz0sBSp8G2R2dqE6cccbuw,109
cz0sBSp8G2R2dqE6cccbuw,157
cz0sBSp8G2R2dqE6cccbuw,98
DXdqMi16GRc7oMUSFmjIfA,154
DXdqMi16GRc7oMUSFmjIfA,7
DXdqMi16GRc7oMUSFmjIfA,184
DXdqMi16GRc7oMUSFmjIfA,109
lFYqN66bnwx8MiaIAtesoA,101
lFYqN66bnwx8MiaIAtesoA,197
lFYqN66bnwx8MiaIAtesoA,149
lFYqN66bnwx8MiaIAtesoA,109
lFYqN66bnwx8MiaIAtesoA,175
lFYqN66bnwx8MiaIAtesoA,6
sNHhtE1QRoEKWfcUTCjOrA,119
sNHhtE1QRoEKWfcUTCjOrA,109
S457rz-XJp56seb4vzMrEQ,142
S457rz-XJp56seb4vzMrEQ,109
